yelp_id,name,category,price_range,address,neighborhood,info,Claimed?,website,phone,working_hours,ratings,reviews,HasWebsite,first_review,last_review,permanently_closed,1_star,2_star,3_star,4_star,5_star,AvgLast_compound,AvgLast_star,AvgLast_subjectivity,Last_compound_coef,Last_compound_intrcpt,Last_star_coef,Last_star_intrcpt,Last_subjectivity_coef,Last_subjectivity_intrcpt,avg_reviews,avg_star,between,Mon,Tue,Wed,Thu,Fri,Sat,Sun,Mon1,Tue1,Wed1,Thu1,Fri1,Sat1,Sun1,dollar_signs,Accepts Credit Cards,Good for Groups,Good for Kids,Takes Reservations,Outdoor Seating,Take-out,Delivery,Has TV,Attire,Parking,Alcohol,Noise Level,Wi-Fi,probability,ratings_notation,address1,address2
phos-spicier-thai-cuisine-chicago-2,Pho’s Spicier Thai Cuisine,"Thai, Asian Fusion",Under $10,"3332 N Lincoln Ave Chicago, IL 60657",Lakeview,"{'Takes Reservations': 'No', 'Delivery': 'Yes', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Accepts Apple Pay': 'No', 'Good For': 'Dinner', 'Parking': 'Street', 'Bike Parking': 'Yes', 'Good for Kids': 'Yes', 'Good for Groups': 'No', 'Attire': 'Casual', 'Ambience': 'Casual', 'Noise Level': 'Average', 'Alcohol': 'No', 'Outdoor Seating': 'No', 'Wi-Fi': 'No', 'Has TV': 'No', 'Caters': 'Yes'}",1,http://www.phothaicuisine.com,(773) 755-1995,"{'Mon': ['11:30 am - 12:00 am'], 'Tue': ['11:30 am - 9:30 pm'], 'Wed': ['11:30 am - 12:00 am'], 'Thu': ['11:30 am - 12:00 am'], 'Fri': ['11:30 am - 12:00 am'], 'Sat': ['11:30 am - 12:00 am'], 'Sun': ['11:30 am - 12:00 am']}",4.0,460.0,1,2007-08-23 00:00:00,2017-08-29 00:00:00,0,28,26,41,151,185,0.4590962962962963,3.2962962962962963,0.5845140999721997,-0.005016577238552597,0.8702698307006259,-0.006279401778829054,3.8109746717240256,-0.0009391097370969396,0.6614863165720342,39.18181818181818,4.018561484918793,b/t Roscoe St & Paulina St,11:30 am - 12:00 am,11:30 am - 9:30 pm,11:30 am - 12:00 am,11:30 am - 12:00 am,11:30 am - 12:00 am,11:30 am - 12:00 am,11:30 am - 12:00 am,,,,,,,,$,Yes,No,Yes,No,No,Yes,Yes,No,Casual,Street,No,Average,No,90%,4,3332 N Lincoln Ave,"Chicago, IL 60657"
park-grill-chicago-2,Park Grill,"American (Traditional), Burgers, Sandwiches",$11-30,"11 N Michigan Ave Millennium Park Chicago, IL 60602",The Loop,"{'Takes Reservations': 'No', 'Delivery': 'No', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Accepts Apple Pay': 'Yes', 'Good For': 'Lunch, Dinner', 'Parking': 'Garage', 'Bike Parking': 'Yes', 'Wheelchair Accessible': 'Yes', 'Good for Kids': 'Yes', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Ambience': 'Touristy', 'Noise Level': 'Average', 'Alcohol': 'Full Bar', 'Outdoor Seating': 'Yes', 'Wi-Fi': 'Free', 'Has TV': 'Yes', 'Waiter Service': 'Yes', 'Caters': 'Yes', 'Gender Neutral Restrooms': 'Yes'}",1,http://www.parkgrillchicago.com,(312) 521-7275,"{'Mon': ['11:00 am - 9:30 pm'], 'Tue': ['11:00 am - 9:30 pm'], 'Wed': ['11:00 am - 9:30 pm'], 'Thu': ['11:00 am - 9:30 pm'], 'Fri': ['11:00 am - 10:30 pm'], 'Sat': ['11:00 am - 10:30 pm'], 'Sun': ['11:00 am - 9:30 pm']}",3.0,626.0,1,2005-07-24 00:00:00,2017-09-02 00:00:00,0,94,103,160,186,68,0.6390823529411764,3.8235294117647056,0.5782773139650302,-0.0029978891402980164,0.9991817426169736,-0.0019842432910887834,4.061872047082547,4.118521666635583e-05,0.5733302426454597,47.0,3.050736497545008,,11:00 am - 9:30 pm,11:00 am - 9:30 pm,11:00 am - 9:30 pm,11:00 am - 9:30 pm,11:00 am - 10:30 pm,11:00 am - 10:30 pm,11:00 am - 9:30 pm,,,,,,,,$$,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Casual,Garage,Full Bar,Average,Free,90%,3,11 N Michigan Ave Millennium Park,"Chicago, IL 60602"
cozy-corner-restaurant-and-pancake-house-chicago,Cozy Corner Restaurant & Pancake House,"Diners, Breakfast & Brunch, American (Traditional)",Under $10,"2294 N Milwaukee Ave Chicago, IL 60647",Logan Square,"{'Takes Reservations': 'No', 'Delivery': 'No', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Accepts Apple Pay': 'No', 'Accepts Android Pay': 'No', 'Good For': 'Breakfast', 'Parking': 'Street, Private Lot', 'Bike Parking': 'Yes', 'Good for Kids': 'Yes', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Ambience': 'Casual', 'Noise Level': 'Average', 'Alcohol': 'No', 'Outdoor Seating': 'No', 'Wi-Fi': 'No', 'Has TV': 'No', 'Caters': 'Yes'}",1,http://cozycornerrestaurant.net/milwaukee_about.html,(773) 276-2215,"{'Mon': ['6:00 am - 4:00 pm'], 'Tue': ['6:00 am - 4:00 pm'], 'Wed': ['6:00 am - 4:00 pm'], 'Thu': ['6:00 am - 4:00 pm'], 'Fri': ['6:00 am - 4:00 pm'], 'Sat': ['6:00 am - 4:00 pm'], 'Sun': ['6:00 am - 4:00 pm']}",4.0,471.0,1,2006-03-22 00:00:00,2017-08-24 00:00:00,0,28,25,62,167,170,0.7807533333333334,4.333333333333333,0.5667964569441692,0.0011149245699653002,0.695275782969327,0.0019390992930173856,4.184669054202,0.0007605204474553318,0.5084898893059273,37.66666666666666,3.9424778761061945,b/t Belden Ave & St George Ct,6:00 am - 4:00 pm,6:00 am - 4:00 pm,6:00 am - 4:00 pm,6:00 am - 4:00 pm,6:00 am - 4:00 pm,6:00 am - 4:00 pm,6:00 am - 4:00 pm,,,,,,,,$,Yes,Yes,Yes,No,No,Yes,No,No,Casual,"Street, Private Lot",No,Average,No,90%,4,2294 N Milwaukee Ave,"Chicago, IL 60647"
real-tenochtitlan-chicago,Real Tenochtitlan Restaurant & Bar,Mexican,$11-30,"2451 N Milwaukee Ave Chicago, IL 60647",Logan Square,"{'Takes Reservations': 'Yes', 'Delivery': 'No', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Parking': 'Street', 'Good for Kids': 'Yes', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Ambience': 'Casual', 'Noise Level': 'Average', 'Alcohol': 'Full Bar', 'Outdoor Seating': 'No', 'Wi-Fi': 'No', 'Has TV': 'No', 'Caters': 'No'}",1,http://www.realtenochtitlan.com/,(773) 227-1050,{},3.5,170.0,1,2008-08-03 00:00:00,2015-04-03 00:00:00,1,22,29,25,52,41,,,,0.0,,0.0,,0.0,,28.16666666666667,3.3609467455621296,b/t Richmond St & Sacramento Ave,,,,,,,,,,,,,,,$$,Yes,Yes,Yes,Yes,No,Yes,No,No,Casual,Street,Full Bar,Average,No,90%,3-half,2451 N Milwaukee Ave,"Chicago, IL 60647"
nomi-chicago,NoMI Kitchen,"American (New), Breakfast & Brunch",Above $61,"800 N Michigan Ave Fl 7 Park Hyatt Chicago Chicago, IL 60611",Near North Side,"{'Takes Reservations': 'Yes', 'Delivery': 'No', 'Take-out': 'No', 'Accepts Credit Cards': 'Yes', 'Accepts Apple Pay': 'Yes', 'Good For': 'Dinner', 'Parking': 'Valet, Validated', 'Bike Parking': 'No', 'Good for Kids': 'No', 'Good for Groups': 'Yes', 'Attire': 'Dressy', 'Ambience': 'Upscale', 'Noise Level': 'Average', 'Alcohol': 'Full Bar', 'Outdoor Seating': 'Yes', 'Wi-Fi': 'Free', 'Has TV': 'No', 'Caters': 'No'}",1,http://www.nomIrestaurant.com/,(312) 239-4030,"{'Mon': ['6:30 am - 1:00 am'], 'Tue': ['6:30 am - 1:00 am'], 'Wed': ['6:30 am - 1:00 am'], 'Thu': ['6:30 am - 1:00 am'], 'Fri': ['6:30 am - 2:00 am'], 'Sat': ['7:00 am - 2:00 am'], 'Sun': ['7:00 am - 12:00 am']}",4.0,653.0,1,2005-12-14 00:00:00,2017-08-14 00:00:00,0,24,42,98,228,234,0.8789499999999999,4.25,0.6231957856684051,-0.00023174134952366854,0.9007554126067427,0.005146157263438473,3.765778764993336,0.0003039561007707608,0.5945954163115064,48.153846153846146,3.9680511182108624,b/t Pearson St & Chicago Ave,6:30 am - 1:00 am,6:30 am - 1:00 am,6:30 am - 1:00 am,6:30 am - 1:00 am,6:30 am - 2:00 am,7:00 am - 2:00 am,7:00 am - 12:00 am,,,,,,,,$$$$,Yes,Yes,No,Yes,Yes,No,No,No,Dressy,"Valet, Validated",Full Bar,Average,Free,90%,4,800 N Michigan Ave Fl 7 Park Hyatt Chicago,"Chicago, IL 60611"
n9ne-steakhouse-chicago,N9NE Steakhouse,"Lounges, Steakhouses, Seafood",$31-60,"440 W Randolph St Chicago, IL 60606",Near West Side,"{'Takes Reservations': 'Yes', 'Delivery': 'No', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Parking': 'Valet', 'Good for Kids': 'No', 'Good for Groups': 'Yes', 'Attire': 'Dressy', 'Ambience': 'Classy', 'Noise Level': 'Average', 'Alcohol': 'Full Bar', 'Outdoor Seating': 'No', 'Wi-Fi': 'No', 'Has TV': 'Yes', 'Caters': 'No'}",1,http://www.n9ne.com/,(312) 575-9900,{},3.5,345.0,1,2005-09-15 00:00:00,2013-12-22 00:00:00,1,7,44,84,116,93,0.9328125,3.25,0.6821872803122804,0.00046268060343229923,0.9039527973609104,0.011816598094814484,2.5129396938359463,0.0023779191692383434,0.5338645721310387,38.22222222222222,3.7093023255813953,b/t Canal St & Riverside Plz,,,,,,,,,,,,,,,$$$,Yes,Yes,No,Yes,No,Yes,No,Yes,Dressy,Valet,Full Bar,Average,No,90%,3-half,440 W Randolph St,"Chicago, IL 60606"
cafe-con-leche-chicago,Cafe con Leche,"Cuban, Latin American, Breakfast & Brunch",$11-30,"2714 N Milwaukee Ave Chicago, IL 60647",Logan Square,"{'Takes Reservations': 'No', 'Delivery': 'Yes', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Accepts Apple Pay': 'No', 'Good For': 'Breakfast, Brunch, Lunch', 'Parking': 'Street, Private Lot', 'Bike Parking': 'Yes', 'Good for Kids': 'Yes', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Ambience': 'Casual', 'Noise Level': 'Average', 'Alcohol': 'Full Bar', 'Outdoor Seating': 'Yes', 'Wi-Fi': 'Free', 'Has TV': 'Yes', 'Caters': 'Yes', 'Gender Neutral Restrooms': 'Yes'}",1,http://www.cafeconlechels.com,(773) 289-4274,"{'Mon': ['8:00 am - 4:30 pm'], 'Tue': ['8:00 am - 4:30 pm'], 'Wed': ['8:00 am - 4:30 pm'], 'Thu': ['8:00 am - 4:30 pm'], 'Fri': ['8:00 am - 4:30 pm'], 'Sat': ['9:00 am - 4:30 pm'], 'Sun': ['9:00 am - 4:30 pm']}",4.0,517.0,1,2005-08-03 00:00:00,2017-09-04 00:00:00,0,28,28,55,178,204,0.7645346153846153,4.076923076923077,0.6084392689456791,-3.1152140852913632e-06,0.7648355929916251,-0.0004905005676098277,4.124312977916763,-0.0010093932273074755,0.7059621838301553,37.92307692307692,4.0182555780933065,b/t Spaulding Ave & Sawyer Ave,8:00 am - 4:30 pm,8:00 am - 4:30 pm,8:00 am - 4:30 pm,8:00 am - 4:30 pm,8:00 am - 4:30 pm,9:00 am - 4:30 pm,9:00 am - 4:30 pm,,,,,,,,$$,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Casual,"Street, Private Lot",Full Bar,Average,Free,90%,4,2714 N Milwaukee Ave,"Chicago, IL 60647"
kumas-corner-chicago,Kuma’s Corner,"Pubs, Burgers",$11-30,"2900 W Belmont Ave Chicago, IL 60618",Avondale,"{'Takes Reservations': 'No', 'Delivery': 'No', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Accepts Apple Pay': 'No', 'Good For': 'Lunch, Dinner', 'Parking': 'Street', 'Bike Parking': 'Yes', 'Good for Kids': 'No', 'Good for Groups': 'No', 'Attire': 'Casual', 'Noise Level': 'Very Loud', 'Music': 'Background', 'Good For Dancing': 'No', 'Alcohol': 'Full Bar', 'Best Nights': 'Mon, Tue, Wed', 'Coat Check': 'No', 'Smoking': 'No', 'Outdoor Seating': 'Yes', 'Wi-Fi': 'No', 'Has TV': 'Yes', 'Waiter Service': 'Yes', 'Drive-Thru': 'No', 'Caters': 'No', 'Has Pool Table': 'No'}",1,http://www.kumascorner.com,(773) 604-8769,"{'Mon': ['11:30 am - 12:00 am'], 'Tue': ['11:30 am - 12:00 am'], 'Wed': ['11:30 am - 12:00 am'], 'Thu': ['11:30 am - 1:00 am'], 'Fri': ['11:30 am - 1:00 am'], 'Sat': ['11:30 am - 1:00 am'], 'Sun': ['12:00 pm - 12:00 am']}",4.0,4729.0,1,2006-08-09 00:00:00,2017-09-03 00:00:00,0,213,300,578,1372,2229,0.797917894736842,4.368421052631579,0.5723039940255833,0.0013679373478252814,0.6674166717543104,0.002425535006774402,4.137025012985301,-7.15428736559996e-05,0.5791291841723656,391.0,4.087809036658141,b/t Richmond St & Francisco Ave,11:30 am - 12:00 am,11:30 am - 12:00 am,11:30 am - 12:00 am,11:30 am - 1:00 am,11:30 am - 1:00 am,11:30 am - 1:00 am,12:00 pm - 12:00 am,,,,,,,,$$,Yes,No,No,No,Yes,Yes,No,Yes,Casual,Street,Full Bar,Very Loud,No,90%,4,2900 W Belmont Ave,"Chicago, IL 60618"
little-corner-restaurant-chicago,Little Corner Restaurant,"Breakfast & Brunch, Sandwiches",Under $10,"5937 N Broadway Chicago, IL 60660",Edgewater,"{'Takes Reservations': 'No', 'Delivery': 'No', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Accepts Apple Pay': 'No', 'Parking': 'Street', 'Bike Parking': 'Yes', 'Good for Kids': 'Yes', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Ambience': 'Casual', 'Noise Level': 'Average', 'Alcohol': 'No', 'Outdoor Seating': 'No', 'Wi-Fi': 'No', 'Has TV': 'No', 'Caters': 'No', 'Gender Neutral Restrooms': 'Yes'}",1,http://www.littlecorneredgewater.com,(773) 878-1834,"{'Mon': ['7:00 am - 4:00 pm'], 'Tue': ['7:00 am - 4:00 pm'], 'Wed': ['7:00 am - 4:00 pm'], 'Thu': ['7:00 am - 4:00 pm'], 'Fri': ['7:00 am - 4:00 pm'], 'Sat': ['7:00 am - 4:00 pm'], 'Sun': ['7:00 am - 4:00 pm']}",3.5,124.0,1,2006-02-10 00:00:00,2017-08-17 00:00:00,0,10,9,34,41,28,0.9059666666666668,4.0,0.5302731246209507,0.0009320761762509347,0.8804899178491411,-0.0,4.0,-0.0018493342406385907,0.5808215938650721,10.166666666666666,3.557377049180328,b/t Thorndale Ave & Elmdale Ave,7:00 am - 4:00 pm,7:00 am - 4:00 pm,7:00 am - 4:00 pm,7:00 am - 4:00 pm,7:00 am - 4:00 pm,7:00 am - 4:00 pm,7:00 am - 4:00 pm,,,,,,,,$,Yes,Yes,Yes,No,No,Yes,No,No,Casual,Street,No,Average,No,90%,3-half,5937 N Broadway,"Chicago, IL 60660"
ale-syndicate-chicago,Ale Syndicate,Breweries,Moderate,"2601 W Diversey Ave Chicago, IL 60647",Logan Square,{'Take-out': 'No'},0,http://www.alesyndicate.com,(773) 340-2337,{},4.5,2.0,1,2014-07-12 00:00:00,2016-02-21 00:00:00,1,0,0,0,1,0,,,,0.0,,0.0,,0.0,,1.0,4.0,b/t Talman Ave & Rockwell St,,,,,,,,,,,,,,,$$,,,,,,No,,,,,,,,90%,4-half,2601 W Diversey Ave,"Chicago, IL 60647"
bella-bacinos-chicago,Bella Bacinos,"Pizza, Italian, Breakfast & Brunch",$11-30,"75 E Wacker Dr Chicago, IL 60601",The Loop,"{'Takes Reservations': 'Yes', 'Delivery': 'Yes', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Accepts Apple Pay': 'No', 'Good For': 'Dinner', 'Bike Parking': 'Yes', 'Good for Kids': 'Yes', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Ambience': 'Casual', 'Noise Level': 'Average', 'Alcohol': 'Full Bar', 'Outdoor Seating': 'Yes', 'Wi-Fi': 'Free', 'Has TV': 'Yes', 'Caters': 'Yes'}",1,http://bacinos.com/WACKER/about.html,(312) 263-2350,"{'Mon': ['6:30 am - 10:00 pm'], 'Tue': ['6:30 am - 10:00 pm'], 'Wed': ['6:30 am - 10:00 pm'], 'Thu': ['6:30 am - 10:00 pm'], 'Fri': ['6:30 am - 11:00 pm'], 'Sat': ['8:00 am - 11:00 pm'], 'Sun': ['8:00 am - 10:00 pm']}",3.5,357.0,1,2005-08-25 00:00:00,2017-09-04 00:00:00,0,54,46,55,97,78,0.5004115384615384,3.2692307692307687,0.61398552927088,-0.005182976756549354,0.9634905771332364,-0.017152553265766948,4.801745432168332,-0.000421110090633556,0.6516100962147934,25.384615384615387,3.3,b/t Wabash Ave & Lower Wacker Dr,6:30 am - 10:00 pm,6:30 am - 10:00 pm,6:30 am - 10:00 pm,6:30 am - 10:00 pm,6:30 am - 11:00 pm,8:00 am - 11:00 pm,8:00 am - 10:00 pm,,,,,,,,$$,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Casual,,Full Bar,Average,Free,90%,3-half,75 E Wacker Dr,"Chicago, IL 60601"
sura-thai-bistro-chicago,Sura,"Thai, Sushi Bars",$11-30,"3124 N Broadway St Chicago, IL 60657",Lakeview,"{'Takes Reservations': 'Yes', 'Delivery': 'Yes', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Parking': 'Street', 'Good for Kids': 'No', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Ambience': 'Trendy', 'Noise Level': 'Average', 'Alcohol': 'Full Bar', 'Outdoor Seating': 'Yes', 'Wi-Fi': 'Free', 'Has TV': 'No', 'Caters': 'No'}",1,http://www.surachicago.com,(773) 248-7872,{},3.5,267.0,1,2007-02-12 00:00:00,2013-03-16 00:00:00,1,18,35,56,110,47,,,,0.0,,0.0,,0.0,,53.2,3.5,b/t Briar Pl & Barry Ave,,,,,,,,,,,,,,,$$,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Casual,Street,Full Bar,Average,Free,90%,3-half,3124 N Broadway St,"Chicago, IL 60657"
taco-and-burrito-palace-2-chicago-2,Taco & Burrito Palace #2,Mexican,Under $10,"2459 N Halsted St Chicago, IL 60614",Lincoln Park,"{'Takes Reservations': 'No', 'Delivery': 'No', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Accepts Apple Pay': 'No', 'Accepts Android Pay': 'No', 'Parking': 'Street', 'Bike Parking': 'Yes', 'Good for Kids': 'Yes', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Ambience': 'Casual', 'Noise Level': 'Average', 'Alcohol': 'No', 'Outdoor Seating': 'No', 'Wi-Fi': 'No', 'Has TV': 'Yes', 'Waiter Service': 'No', 'Caters': 'Yes'}",0,,(773) 248-0740,"{'Mon': ['10:00 am - 3:00 am'], 'Tue': ['10:00 am - 3:00 am'], 'Wed': ['10:00 am - 3:00 am'], 'Thu': ['10:00 am - 3:00 am'], 'Fri': ['10:00 am - 5:00 am'], 'Sat': ['10:00 am - 5:00 am'], 'Sun': ['10:00 am - 3:00 am']}",4.5,188.0,0,2005-07-11 00:00:00,2017-08-19 00:00:00,0,4,9,22,50,98,0.8381714285714287,4.714285714285714,0.5548497732426304,-0.0006579730856258182,0.8972950101226629,0.0045651224643721965,4.30407685284427,-0.0016039369928035527,0.6989749687388354,14.076923076923075,4.251366120218578,b/t Lincoln Ave & Fullerton Ave,10:00 am - 3:00 am,10:00 am - 3:00 am,10:00 am - 3:00 am,10:00 am - 3:00 am,10:00 am - 5:00 am,10:00 am - 5:00 am,10:00 am - 3:00 am,,,,,,,,$,Yes,Yes,Yes,No,No,Yes,No,Yes,Casual,Street,No,Average,No,90%,4-half,2459 N Halsted St,"Chicago, IL 60614"
a-bakers-tale-chicago,A Baker’s Tale,"Bakeries, Cafes",Under $10,"2127 W Division St Chicago, IL 60622","West Town, Ukrainian Village","{'Takes Reservations': 'No', 'Delivery': 'No', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Accepts Apple Pay': 'Yes', 'Good For': 'Brunch', 'Parking': 'Street', 'Bike Parking': 'Yes', 'Good for Kids': 'Yes', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Ambience': 'Casual', 'Noise Level': 'Quiet', 'Alcohol': 'No', 'Outdoor Seating': 'Yes', 'Wi-Fi': 'Free', 'Has TV': 'No', 'Waiter Service': 'No', 'Caters': 'Yes'}",1,http://www.a-bakers-tale.com/,(872) 206-5581,{},4.5,75.0,1,2014-03-19 00:00:00,2016-12-21 00:00:00,1,2,7,1,13,51,0.7364624999999999,4.0,0.6343423663324979,0.0006207982063522266,0.6924634271247859,0.03084279934806529,1.8140165962058727,0.0009038536372037645,0.5702817397956811,24.66666666666667,4.405405405405405,b/t Damen Ave & Leavitt St,,,,,,,,,,,,,,,$,Yes,Yes,Yes,No,Yes,Yes,No,No,Casual,Street,No,Quiet,Free,90%,4-half,2127 W Division St,"Chicago, IL 60622"
rosebud-trattoria-chicago,Rosebud Trattoria,Italian,$31-60,"445 N Dearborn Chicago, IL 60654",Near North Side,"{'Takes Reservations': 'Yes', 'Delivery': 'No', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Parking': 'Valet, Street', 'Good for Kids': 'Yes', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Ambience': 'Classy', 'Noise Level': 'Average', 'Alcohol': 'Full Bar', 'Outdoor Seating': 'Yes', 'Wi-Fi': 'Free', 'Has TV': 'Yes'}",1,http://rosebudrestaurants.com/rest9.php,(312) 832-7700,{},3.5,91.0,1,2007-07-18 00:00:00,2013-04-29 00:00:00,1,7,13,14,37,16,0.8089599999999999,3.4,0.5452276442065686,0.0019820961820547463,0.6569332228364011,0.0055303714630622605,2.9758205087831247,0.000540174794069654,0.5037962375014262,12.428571428571427,3.4827586206896552,,,,,,,,,,,,,,,,$$$,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Casual,"Valet, Street",Full Bar,Average,Free,90%,3-half,445 N Dearborn,"Chicago, IL 60654"
analogue-chicago,Analogue,"Cocktail Bars, Cajun/Creole",$11-30,"2523 N Milwaukee Ave Chicago, IL 60647 at Sacramento Ave",Logan Square,"{'Takes Reservations': 'Yes', 'Delivery': 'No', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Accepts Apple Pay': 'No', 'Good For': 'Dinner', 'Parking': 'Street', 'Bike Parking': 'Yes', 'Wheelchair Accessible': 'Yes', 'Good for Kids': 'No', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Ambience': 'Trendy', 'Noise Level': 'Average', 'Good For Dancing': 'No', 'Alcohol': 'Full Bar', 'Happy Hour': 'No', 'Best Nights': 'Tue, Sat, Sun', 'Coat Check': 'No', 'Smoking': 'No', 'Outdoor Seating': 'No', 'Wi-Fi': 'No', 'Has TV': 'No', 'Waiter Service': 'Yes', 'Caters': 'Yes', 'Has Pool Table': 'No'}",1,http://www.analoguechicago.com/,(773) 904-8567,{},4.0,220.0,1,2013-12-11 00:00:00,2016-07-09 00:00:00,1,6,15,32,77,70,0.8630785714285716,4.0,0.6017172549438007,-0.0002114041972351308,0.8826233928062859,-0.0044020057826526775,4.406975915572389,-0.0001742448232366262,0.6178266037206536,50.0,3.95,,,,,,,,,,,,,,,,$$,Yes,Yes,No,Yes,No,Yes,No,No,Casual,Street,Full Bar,Average,No,90%,4,2523 N Milwaukee Ave,"Chicago, IL 60647 at Sacramento Ave"
dianas-food-and-restaurant-chicago,Diana’s Food & Restaurant,"American (New), Puerto Rican",Under $10,"1000 N Francisco Ave Chicago, IL 60622","Humboldt Park, West Town","{'Takes Reservations': 'No', 'Delivery': 'No', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Accepts Apple Pay': 'No', 'Good For': 'Breakfast, Lunch', 'Parking': 'Street', 'Bike Parking': 'Yes', 'Good for Kids': 'Yes', 'Good for Groups': 'No', 'Attire': 'Casual', 'Ambience': 'Casual', 'Noise Level': 'Average', 'Alcohol': 'No', 'Outdoor Seating': 'No', 'Wi-Fi': 'No', 'Has TV': 'Yes', 'Waiter Service': 'No', 'Caters': 'Yes', 'Gender Neutral Restrooms': 'Yes'}",1,,(773) 235-9218,"{'Mon': ['7:00 am - 6:00 pm'], 'Tue': ['7:00 am - 6:00 pm'], 'Wed': ['7:00 am - 6:00 pm'], 'Thu': ['7:00 am - 6:00 pm'], 'Fri': ['7:00 am - 6:00 pm'], 'Sat': ['7:00 am - 6:00 pm'], 'Sun': ['7:00 am - 6:00 pm']}",4.5,25.0,0,2009-05-30 00:00:00,2017-09-03 00:00:00,0,1,0,0,3,13,0.8745666666666666,5.0,0.6130246913580247,-0.0014656985871271593,0.9444316326530612,-0.0,5.0,0.00037037037037037117,0.5953703703703703,1.8888888888888888,4.588235294117646,b/t Cortez St & Augusta Blvd,7:00 am - 6:00 pm,7:00 am - 6:00 pm,7:00 am - 6:00 pm,7:00 am - 6:00 pm,7:00 am - 6:00 pm,7:00 am - 6:00 pm,7:00 am - 6:00 pm,,,,,,,,$,Yes,No,Yes,No,No,Yes,No,Yes,Casual,Street,No,Average,No,90%,4-half,1000 N Francisco Ave,"Chicago, IL 60622"
cafe-laguardia-chicago,Cafe Laguardia,"Cuban, Latin American",$11-30,"2111 W Armitage Ave Chicago, IL 60647",Bucktown,"{'Takes Reservations': 'Yes', 'Delivery': 'No', 'Take-out': 'Yes', 'Accepts Credit Cards': 'Yes', 'Parking': 'Street', 'Good for Kids': 'No', 'Good for Groups': 'Yes', 'Attire': 'Casual', 'Ambience': 'Casual', 'Noise Level': 'Average', 'Alcohol': 'Full Bar', 'Outdoor Seating': 'Yes', 'Wi-Fi': 'No', 'Has TV': 'Yes', 'Caters': 'Yes'}",1,http://www.cafelaguardia.com,(773) 862-5996,{},3.5,433.0,1,2005-08-19 00:00:00,2014-06-08 00:00:00,1,26,42,81,184,93,0.8478421052631578,4.2631578947368425,0.5532560946042677,-0.0008688063464071128,0.9419475505739914,-0.0019217834150091274,4.471317382530988,0.00040322823112705727,0.5095801104116633,42.6,3.647887323943662,b/t Leavitt St & Hoyne Ave,,,,,,,,,,,,,,,$$,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Casual,Street,Full Bar,Average,No,90%,3-half,2111 W Armitage Ave,"Chicago, IL 60647"
stone-lotus-chicago,Stone Lotus,"Lounges, Dance Clubs",Pricey,"873 N Orleans St Chicago, IL 60610",Near North Side,"{'Accepts Credit Cards': 'Yes', 'Parking': 'Street', 'Good for Groups': 'No', 'Ambience': 'Trendy', 'Noise Level': 'Loud', 'Alcohol': 'Full Bar', 'Outdoor Seating': 'No', 'Has TV': 'No'}",1,http://www.stonelotuslounge.com,(312) 440-9680,{},3.0,113.0,1,2006-07-16 00:00:00,2012-08-03 00:00:00,1,17,21,30,29,14,0.21443333333333334,2.333333333333333,0.4782291666666667,-0.01087636422344204,1.0047824669034549,-0.008798837584759444,2.9727155311591864,-0.0002131851388440429,0.4937206200893338,15.857142857142858,3.018018018018018,b/t Chestnut St & Locust St,,,,,,,,,,,,,,,$$$,Yes,No,,,No,,,No,,Street,Full Bar,Loud,,90%,3,873 N Orleans St,"Chicago, IL 60610"
